device_id,device_first_seen_at,os_type,os_version,app_version,biometric_capable_flag,device_status,rooted_or_compromised_flag,emulator_flag
D003137,2025-11-26 09:54:00,ios,15,12.3.2,True,replaced,False,False
D003138,2024-09-28 18:09:00,ios,15,12.3.2,True,active,False,False
D003139,2024-11-12 11:41:00,ios,16,13.0.1,True,active,False,False
D003140,2024-11-03 00:43:00,ios,17.4,12.1.0,True,active,False,False
D003141,2023-01-02 09:31:00,ios,15,13.0.1,True,active,False,False
D003142,2024-11-21 16:30:00,android,14,12.3.2,True,active,False,False
D003143,2024-10-25 14:43:00,ios,17.4,12.1.0,False,active,False,False
D003144,2023-09-30 10:57:00,ios,16,13.0.1,True,active,False,False
D003145,2023-09-05 21:52:00,ios,17.4,12.3.2,True,inactive,False,False
D003146,2023-07-21 17:05:00,ios,14,13.0.1,True,active,False,False
D003147,2024-11-08 22:35:00,android,15,13.0.1,True,active,False,False
D003148,2025-03-12 08:42:00,ios,14,12.1.0,True,active,False,False
D003149,2024-07-11 04:21:00,ios,15,12.1.0,False,active,False,False
D003150,2025-06-17 14:45:00,ios,16,12.3.2,True,active,False,False
D003151,2023-04-25 10:27:00,ios,17.4,12.3.2,True,active,False,False
D003152,2025-10-27 01:08:00,ios,17,12.3.2,True,active,False,False
D003153,2023-11-22 09:11:00,ios,15,12.1.0,True,active,False,False
D003154,2023-06-09 08:45:00,android,17.4,13.0.1,False,active,False,False
D003155,2024-01-02 20:23:00,ios,17.4,12.3.2,True,replaced,False,False
D003156,2024-10-04 09:49:00,android,17.4,12.1.0,True,active,False,False
D003157,2025-07-02 20:35:00,ios,15,12.1.0,True,active,False,False
D003158,2024-01-07 06:46:00,android,15,12.1.0,True,active,False,False
D003159,2023-12-15 08:52:00,android,17.4,12.3.2,True,active,False,False
D003160,2023-05-27 19:45:00,ios,17,12.1.0,True,active,False,False
D003161,2023-04-29 13:53:00,ios,17,13.0.1,True,replaced,False,False
D003162,2023-02-14 09:23:00,android,17.4,12.1.0,True,active,False,False
D003163,2026-03-27 15:57:00,ios,15,13.0.1,True,active,False,False
D003164,2023-07-10 21:24:00,android,15,12.1.0,True,active,False,False
D003165,2024-10-22 07:28:00,ios,16,13.0.1,True,active,False,False
D003166,2025-11-13 12:07:00,android,15,13.0.1,True,active,False,False
D003167,2026-02-12 14:08:00,android,17,12.3.2,False,active,False,False
D003168,2023-07-01 07:07:00,android,16,12.1.0,True,active,False,True
D003169,2024-01-08 17:05:00,ios,14,12.3.2,True,active,False,False
D003170,2025-06-13 21:20:00,ios,15,12.3.2,True,active,False,False
D003171,2025-05-21 19:34:00,android,17,13.0.1,False,active,False,False
D003172,2024-05-23 15:42:00,android,16,13.0.1,True,active,False,False
D003173,2026-01-13 00:48:00,android,16,12.1.0,True,active,False,False
D003174,2026-02-23 14:24:00,android,16,12.1.0,True,active,False,False
D003175,2024-10-29 01:33:00,android,15,13.0.1,True,active,False,False
D003176,2024-09-10 05:20:00,android,16,12.3.2,True,active,False,False
D003177,2025-06-04 21:26:00,android,17,12.3.2,True,active,False,False
D003178,2025-11-29 01:42:00,ios,17.4,13.0.1,True,active,False,False
D003179,2023-12-28 15:05:00,ios,14,13.0.1,True,active,False,False
D003180,2025-04-20 18:40:00,android,17,12.3.2,True,active,False,False
D003181,2025-12-26 03:20:00,ios,17.4,12.1.0,True,active,False,False
D003182,2023-07-30 08:34:00,android,15,12.3.2,True,active,False,False
D003183,2023-01-04 00:34:00,ios,16,12.1.0,True,active,False,False
D003184,2023-11-21 16:50:00,android,17,12.3.2,True,inactive,False,False
D003185,2024-07-28 09:40:00,ios,14,13.0.1,True,active,False,False
D003186,2024-11-07 06:51:00,android,17,13.0.1,True,active,False,False
D003187,2023-04-09 19:54:00,android,16,13.0.1,True,replaced,False,False
D003188,2024-06-24 06:41:00,android,14,12.3.2,True,active,False,False
D003189,2025-02-21 19:25:00,ios,17.4,12.1.0,True,active,False,False
D003190,2025-04-17 15:15:00,android,16,12.3.2,False,active,False,False
D003191,2025-03-29 21:57:00,android,17,12.1.0,True,active,False,False
D003192,2025-06-15 14:47:00,ios,17.4,12.1.0,True,active,False,False
D003193,2023-11-05 08:53:00,ios,17,12.1.0,True,active,False,True
D003194,2025-07-31 06:53:00,ios,17.4,12.3.2,False,inactive,False,False
D003195,2024-06-08 20:45:00,ios,16,12.3.2,True,active,False,False
D003196,2025-12-04 02:23:00,android,17,13.0.1,True,active,False,False
D003197,2026-02-10 15:59:00,android,17.4,13.0.1,True,active,False,False
D003198,2024-05-15 08:41:00,ios,15,12.1.0,True,active,False,False
D003199,2023-08-01 21:43:00,android,17.4,13.0.1,True,active,False,False
D003200,2025-11-27 11:45:00,android,15,13.0.1,True,active,False,False
D003201,2023-10-07 10:47:00,ios,16,12.1.0,False,active,False,False
D003202,2024-05-09 19:12:00,ios,16,13.0.1,True,active,False,False
D003203,2024-03-05 10:00:00,android,15,12.3.2,True,replaced,False,False
D003204,2024-03-02 16:08:00,ios,16,13.0.1,True,active,False,False
D003205,2023-11-10 01:53:00,ios,15,12.1.0,True,active,False,False
D003206,2023-02-24 05:59:00,android,15,12.3.2,True,flagged,False,False
D003207,2025-05-29 02:30:00,ios,14,12.3.2,True,active,False,False
D003208,2024-08-24 06:39:00,ios,14,12.3.2,True,active,False,False
D003209,2023-12-04 11:46:00,android,14,12.3.2,True,active,False,False
D003210,2023-11-15 17:32:00,android,15,12.3.2,True,active,False,False
D003211,2024-11-16 20:07:00,android,14,13.0.1,True,flagged,False,False
D003212,2025-08-30 06:44:00,ios,17.4,12.1.0,True,active,False,False
D003213,2024-10-02 08:30:00,android,16,12.3.2,True,active,False,False
D003214,2023-08-22 01:41:00,android,14,13.0.1,True,active,False,False
D003215,2023-06-14 02:15:00,android,15,13.0.1,True,active,False,False
D003216,2024-10-06 12:14:00,ios,14,13.0.1,True,active,False,False
D003217,2024-03-19 12:19:00,ios,17.4,12.3.2,True,active,False,False
D003218,2024-11-15 14:05:00,ios,15,12.1.0,True,active,False,False
D003219,2024-04-06 10:50:00,ios,17.4,13.0.1,True,active,False,False
D003220,2024-06-27 05:12:00,android,17,13.0.1,True,active,False,False
D003221,2025-08-05 02:13:00,android,16,13.0.1,True,active,False,False
D003222,2023-01-26 15:53:00,ios,17.4,13.0.1,True,active,False,False
D003223,2023-03-02 00:36:00,ios,17.4,12.1.0,True,active,False,False
D003224,2025-10-26 05:39:00,ios,17,12.1.0,True,inactive,False,False
D003225,2023-01-20 20:27:00,ios,14,13.0.1,True,active,False,False
D003226,2025-06-21 21:05:00,android,15,13.0.1,True,active,False,False
D003227,2023-04-04 19:39:00,ios,14,12.3.2,True,active,False,False
D003228,2023-12-25 22:00:00,android,17.4,13.0.1,True,active,False,False
D003229,2025-02-03 22:52:00,android,17,13.0.1,True,active,False,False
D003230,2024-03-30 01:45:00,android,14,12.3.2,False,active,False,False
D003231,2025-12-15 19:36:00,android,15,12.3.2,True,active,False,False
D003232,2025-07-12 00:24:00,ios,17,12.1.0,True,active,True,False
D003233,2023-08-05 07:40:00,android,17.4,12.3.2,True,active,False,False
D003234,2025-02-15 02:41:00,ios,16,12.1.0,True,inactive,False,False
D003235,2025-03-21 19:36:00,ios,17,13.0.1,True,inactive,False,False
D003236,2023-01-19 16:19:00,android,17,13.0.1,True,active,False,False
D003237,2025-03-03 14:10:00,android,17.4,13.0.1,True,active,False,False
D003238,2024-01-21 01:21:00,android,14,12.3.2,True,active,False,False
D003239,2024-12-31 23:04:00,ios,17.4,13.0.1,True,inactive,False,False
D003240,2024-02-03 02:17:00,android,17.4,12.1.0,True,active,False,False
D003241,2025-04-03 00:01:00,android,15,12.3.2,True,active,False,False
D003242,2023-08-10 22:02:00,ios,15,12.3.2,False,active,False,False
D003243,2024-05-17 18:55:00,ios,17,12.1.0,True,active,False,False
D003244,2024-02-14 11:14:00,android,17.4,13.0.1,True,active,False,False
D003245,2024-07-02 11:47:00,android,14,13.0.1,True,active,False,False
D003246,2026-03-15 12:59:00,android,17.4,13.0.1,True,active,False,False
D003247,2025-02-25 11:29:00,android,16,12.3.2,True,active,False,False
D003248,2023-09-20 17:17:00,ios,15,12.3.2,True,active,False,False
D003249,2023-05-27 15:10:00,ios,15,13.0.1,True,active,False,False
D003250,2024-03-28 21:48:00,ios,15,12.1.0,False,active,False,False
D003251,2025-06-27 12:48:00,android,17,12.1.0,True,active,False,False
D003252,2024-03-21 06:59:00,ios,14,12.1.0,True,active,False,False
D003253,2025-07-15 13:32:00,ios,17,12.1.0,True,active,False,False
D003254,2023-06-29 09:45:00,android,16,12.1.0,True,active,False,False
D003255,2023-04-10 13:21:00,ios,15,12.1.0,True,active,False,False
D003256,2025-03-28 12:50:00,android,17,12.1.0,True,active,False,False
D003257,2023-06-04 11:30:00,android,14,12.1.0,True,active,False,False
D003258,2024-11-25 07:30:00,ios,16,12.3.2,True,active,False,False
D003259,2023-06-23 18:22:00,ios,17,12.1.0,True,active,False,False
D003260,2023-11-25 06:52:00,ios,16,12.1.0,True,active,False,False
D003261,2024-02-28 13:47:00,ios,14,12.3.2,True,flagged,False,False
D003262,2025-03-26 11:47:00,ios,17.4,12.3.2,True,active,False,False
D003263,2024-11-20 20:09:00,ios,17.4,12.1.0,True,active,False,False
D003264,2024-11-27 23:01:00,android,17,12.1.0,True,active,False,False
D003265,2025-08-05 05:27:00,android,17.4,13.0.1,True,active,False,False
D003266,2024-11-16 11:58:00,android,14,12.1.0,True,active,False,False
D003267,2025-11-27 13:28:00,ios,17,12.1.0,True,active,False,False
D003268,2024-02-02 19:55:00,android,17,13.0.1,True,active,False,False
D003269,2025-01-25 12:16:00,android,17.4,12.1.0,True,active,False,False
D003270,2024-06-26 00:36:00,android,16,13.0.1,True,active,False,False
D003271,2023-04-13 14:21:00,ios,16,13.0.1,True,active,False,False
D003272,2025-12-25 15:34:00,ios,17,12.1.0,True,active,False,False
D003273,2023-04-02 08:15:00,ios,14,13.0.1,True,active,False,False
D003274,2025-05-14 00:21:00,android,17,12.1.0,True,active,False,False
D003275,2023-06-01 23:23:00,android,14,12.3.2,True,active,False,False
D003276,2025-02-01 02:35:00,android,17.4,13.0.1,True,active,False,False
D003277,2024-09-01 06:49:00,ios,17,12.1.0,True,inactive,False,False
D003278,2026-01-05 01:03:00,ios,17,13.0.1,True,active,False,False
D003279,2024-11-23 17:25:00,ios,14,12.1.0,True,active,False,False
D003280,2024-11-11 09:23:00,ios,16,12.1.0,True,replaced,False,False
D003281,2025-04-11 10:15:00,android,15,12.3.2,True,replaced,False,False
D003282,2023-09-26 09:48:00,android,15,12.1.0,True,active,False,False
D003283,2024-05-17 20:51:00,android,17.4,12.1.0,True,active,False,False
D003284,2024-11-28 10:21:00,android,14,12.3.2,True,active,False,False
D003285,2024-03-31 15:19:00,ios,15,12.3.2,True,active,False,False
D003286,2024-11-21 12:31:00,ios,17.4,13.0.1,True,active,False,False
D003287,2025-08-03 17:23:00,android,17.4,13.0.1,True,active,False,False
D003288,2023-06-23 12:17:00,ios,15,13.0.1,True,active,False,False
D003289,2026-03-29 03:25:00,ios,17.4,12.1.0,True,active,False,False
D003290,2023-02-05 00:47:00,ios,17.4,12.3.2,False,active,False,False
D003291,2024-11-26 17:08:00,ios,15,12.1.0,True,active,False,False
D003292,2023-03-13 06:30:00,android,17.4,13.0.1,True,active,False,False
D003293,2024-09-26 22:14:00,android,15,12.1.0,True,active,False,False
D003294,2025-06-27 17:54:00,ios,16,13.0.1,True,replaced,False,False
D003295,2023-09-21 19:20:00,ios,17.4,12.1.0,False,active,False,False
D003296,2024-10-04 15:48:00,ios,17.4,12.1.0,True,active,False,False
D003297,2023-10-07 04:37:00,ios,14,13.0.1,True,active,False,False
D003298,2024-06-29 23:28:00,android,17.4,12.3.2,True,active,False,False
D003299,2025-11-22 17:04:00,android,17,12.1.0,True,active,False,False
D003300,2023-12-21 16:59:00,android,17.4,13.0.1,True,active,False,False
D003301,2024-04-26 05:12:00,android,14,12.3.2,True,active,False,False
D003302,2026-01-15 12:33:00,ios,14,12.3.2,True,active,False,False
D003303,2025-01-06 15:53:00,ios,17,13.0.1,True,active,False,False
D003304,2023-01-21 15:45:00,ios,17,13.0.1,True,active,False,False
D003305,2025-05-16 07:15:00,android,15,13.0.1,False,active,False,False
D003306,2025-09-10 19:12:00,ios,14,12.3.2,True,active,False,False
D003307,2025-02-01 23:30:00,android,15,12.1.0,True,inactive,False,False
D003308,2025-10-06 01:26:00,android,16,12.1.0,True,active,False,False
D003309,2025-10-21 08:15:00,ios,17,12.3.2,True,active,False,False
D003310,2026-02-17 21:33:00,android,16,13.0.1,True,active,False,False
D003311,2026-03-23 03:05:00,ios,17.4,12.3.2,True,active,False,False
D003312,2026-03-01 16:52:00,ios,15,13.0.1,True,active,False,False
D003313,2023-01-31 04:17:00,ios,17,13.0.1,True,active,False,False
D003314,2024-05-11 18:16:00,ios,16,12.3.2,True,active,False,False
D003315,2025-04-23 20:24:00,android,17.4,12.1.0,True,active,False,False
D003316,2023-10-07 23:59:00,ios,14,12.3.2,True,active,False,False
D003317,2023-05-23 07:50:00,android,17,12.1.0,True,active,True,False
D003318,2025-08-17 06:01:00,ios,14,12.1.0,True,replaced,False,False
D003319,2024-05-17 14:46:00,android,16,12.3.2,True,active,False,False
D003320,2023-01-23 05:01:00,ios,16,12.1.0,True,active,False,False
D003321,2025-05-25 10:06:00,android,15,13.0.1,True,active,False,False
D003322,2023-07-20 21:39:00,ios,16,12.1.0,True,active,False,False
D003323,2024-04-12 00:54:00,android,16,12.3.2,True,active,False,False
D003324,2026-02-08 19:55:00,android,16,12.1.0,True,active,False,False
D003325,2025-06-20 03:59:00,android,14,13.0.1,True,active,False,False
D003326,2023-08-15 09:59:00,ios,17,12.1.0,True,active,False,False
D003327,2024-02-10 16:06:00,android,17,13.0.1,True,active,False,False
D003328,2024-01-07 01:55:00,ios,14,12.3.2,True,active,False,False
D003329,2024-10-11 12:15:00,ios,17,13.0.1,True,replaced,False,False
D003330,2023-10-31 15:26:00,ios,17.4,12.1.0,True,active,False,False
D003331,2024-06-24 14:14:00,ios,17,12.1.0,True,active,False,False
D003332,2024-09-02 09:19:00,ios,17,13.0.1,True,active,False,False
D003333,2023-11-17 13:37:00,android,17.4,12.1.0,True,active,False,False
D003334,2025-11-14 15:30:00,ios,14,12.1.0,False,active,False,False
D003335,2026-02-24 04:29:00,ios,17,12.1.0,True,active,False,False
D003336,2023-04-29 23:23:00,ios,15,12.3.2,True,active,False,False
D003337,2025-05-04 22:50:00,android,17.4,12.1.0,True,active,False,False
D003338,2023-11-02 07:10:00,android,15,13.0.1,True,active,False,False
D003339,2024-08-20 16:01:00,ios,17.4,12.1.0,True,active,False,False
D003340,2026-03-29 03:26:00,ios,14,12.3.2,False,active,False,False
D003341,2023-07-12 06:14:00,android,17,12.3.2,True,active,False,False
D003342,2023-09-14 07:46:00,ios,17,12.1.0,True,active,False,False
D003343,2025-11-05 03:05:00,android,16,12.1.0,True,active,False,False
D003344,2025-10-27 12:26:00,ios,16,12.1.0,True,active,False,False
D003345,2023-01-31 22:52:00,android,15,12.3.2,True,replaced,False,False
D003346,2023-12-23 19:34:00,android,14,12.3.2,True,inactive,False,False
D003347,2024-04-27 09:06:00,ios,14,12.3.2,True,active,False,False
D003348,2025-03-18 22:11:00,ios,16,13.0.1,True,active,False,False
D003349,2025-12-22 06:51:00,android,17.4,12.3.2,False,replaced,False,False
D003350,2024-07-01 10:51:00,ios,17.4,12.3.2,True,active,False,False
D003351,2024-02-12 19:09:00,android,15,12.3.2,True,active,False,False
D003352,2024-05-10 17:52:00,android,17.4,13.0.1,True,active,False,False
D003353,2025-06-26 08:54:00,ios,16,12.1.0,True,active,False,False
D003354,2023-04-18 22:44:00,android,16,12.3.2,True,active,False,False
D003355,2026-02-19 05:25:00,ios,14,12.3.2,True,active,False,False
D003356,2024-07-18 08:55:00,ios,17,12.3.2,True,active,False,False
D003357,2025-03-04 00:42:00,ios,16,12.1.0,True,replaced,False,False
D003358,2026-03-21 02:14:00,android,16,13.0.1,True,active,False,False
D003359,2025-03-15 02:39:00,ios,14,12.3.2,True,active,False,True
D003360,2025-03-10 00:18:00,ios,17,13.0.1,True,active,False,False
D003361,2024-08-29 09:05:00,android,15,13.0.1,True,active,False,False
D003362,2025-05-06 03:31:00,ios,14,13.0.1,True,active,False,False
D003363,2024-03-04 07:42:00,android,14,13.0.1,True,active,False,False
D003364,2024-02-22 14:53:00,android,17,13.0.1,True,active,False,False
D003365,2024-03-29 22:56:00,ios,17.4,12.3.2,True,active,False,False
D003366,2024-07-27 18:04:00,android,17.4,12.3.2,True,flagged,False,False
D003367,2025-10-02 18:45:00,android,15,13.0.1,True,active,False,False
D003368,2023-01-13 00:59:00,android,17.4,13.0.1,True,active,False,False
D003369,2023-04-04 05:51:00,android,17,12.1.0,True,active,False,False
D003370,2025-10-28 13:08:00,android,17.4,12.1.0,True,replaced,False,False
D003371,2023-10-28 12:01:00,ios,17,13.0.1,True,active,False,False
D003372,2024-05-14 12:34:00,android,14,12.1.0,True,flagged,False,False
D003373,2025-06-24 20:10:00,ios,15,12.1.0,True,replaced,False,False
D003374,2023-02-02 07:38:00,android,15,12.1.0,False,inactive,True,False
D003375,2024-08-23 21:06:00,ios,15,12.1.0,True,active,False,False
D003376,2025-01-09 15:50:00,ios,17,12.3.2,True,active,False,False
D003377,2025-06-11 18:00:00,ios,14,12.1.0,True,active,False,False
D003378,2025-03-07 09:34:00,android,14,12.3.2,True,active,False,False
D003379,2024-11-01 00:17:00,android,17.4,12.3.2,True,active,False,False
D003380,2023-10-25 06:51:00,android,14,12.3.2,True,active,False,False
D003381,2025-09-09 03:49:00,android,17,12.3.2,True,active,True,False
D003382,2025-01-07 05:33:00,ios,17,12.3.2,True,active,False,False
D003383,2024-02-08 01:47:00,android,17.4,12.1.0,True,active,False,False
D003384,2025-02-20 02:19:00,android,17.4,13.0.1,True,active,False,False
D003385,2023-08-19 07:16:00,android,17,12.1.0,True,active,False,False
D003386,2025-06-09 19:35:00,android,15,13.0.1,True,active,False,False
D003387,2023-04-07 11:27:00,ios,14,12.3.2,False,active,False,False
D003388,2024-03-11 03:40:00,android,15,13.0.1,True,active,False,False
D003389,2023-10-02 01:11:00,android,16,12.1.0,True,replaced,False,False
D003390,2026-01-23 05:22:00,android,14,12.1.0,True,active,False,False
D003391,2025-09-23 16:46:00,android,14,12.1.0,True,active,False,False
D003392,2023-09-21 00:02:00,ios,14,12.3.2,True,inactive,False,False
D003393,2025-05-24 03:59:00,android,16,12.1.0,True,active,False,False
D003394,2023-07-09 01:27:00,android,16,12.1.0,True,active,False,False
D003395,2024-01-22 11:00:00,ios,15,13.0.1,True,active,False,False
D003396,2024-07-30 08:25:00,android,15,12.3.2,True,active,False,False
D003397,2025-05-17 04:41:00,ios,16,12.1.0,False,active,False,False
