session_id,user_id,device_id,service_id,session_start_at,session_end_at,session_status,login_method,authenticated_flag
SE021998,U002734,D003517,S0005,2026-03-08 16:27:00,2026-03-08 17:10:00,completed,app_login,True
SE021999,U002734,D003517,S0008,2026-03-11 03:24:00,2026-03-11 03:57:00,completed,qr_login,True
SE022000,U002734,D003517,S0011,2026-04-07 20:35:00,2026-04-07 21:06:00,completed,face_verification,True
SE022001,U002734,D003517,S0003,2026-03-07 19:25:00,2026-03-07 19:55:00,completed,app_login,True
SE022002,U002734,D003517,S0004,2025-12-04 17:27:00,2025-12-04 17:43:00,completed,qr_login,True
SE022003,U002734,D003517,S0012,2026-03-12 09:49:00,2026-03-12 10:24:00,completed,qr_login,True
SE022004,U002734,D003517,S0010,2025-12-24 09:41:00,2025-12-24 10:23:00,completed,face_verification,True
SE022005,U002734,D003517,S0002,2025-11-22 05:17:00,2025-11-22 05:43:00,completed,qr_login,True
SE022006,U002734,D003517,S0002,2025-11-20 22:18:00,2025-11-20 22:34:00,completed,face_verification,True
SE022007,U002734,D003517,S0001,2025-11-07 03:42:00,2025-11-07 04:00:00,completed,qr_login,True
SE022008,U002734,D003517,S0005,2025-12-07 10:41:00,2025-12-07 10:45:00,completed,qr_login,True
SE022009,U002734,D003517,S0009,2026-03-28 14:48:00,2026-03-28 15:31:00,completed,qr_login,True
SE022010,U002735,D003518,S0007,2025-11-04 10:35:00,2025-11-04 10:39:00,failed,app_login,False
SE022011,U002735,D003518,S0008,2026-01-11 08:38:00,2026-01-11 08:53:00,completed,qr_login,True
SE022012,U002735,D003518,S0012,2026-01-31 03:04:00,2026-01-31 03:35:00,completed,qr_login,True
SE022013,U002735,D003518,S0006,2025-10-17 06:07:00,2025-10-17 06:11:00,completed,qr_login,True
SE022014,U002735,D003518,S0002,2025-11-01 14:55:00,2025-11-01 15:07:00,completed,qr_login,True
SE022015,U002735,D003518,S0006,2026-04-01 06:25:00,2026-04-01 06:35:00,completed,app_login,True
SE022016,U002735,D003518,S0007,2026-01-30 01:18:00,2026-01-30 01:59:00,completed,app_login,True
SE022017,U002735,D003518,S0003,2026-04-08 16:54:00,2026-04-08 17:16:00,completed,qr_login,True
SE022018,U002735,D003518,S0005,2025-12-12 19:27:00,2025-12-12 19:31:00,completed,qr_login,True
SE022019,U002736,D003519,S0010,2026-01-26 10:08:00,2026-01-26 10:40:00,completed,app_login,True
SE022020,U002736,D003519,S0010,2026-01-20 15:51:00,2026-01-20 15:55:00,completed,app_login,True
SE022021,U002736,D003519,S0006,2025-11-04 00:04:00,2025-11-04 00:36:00,completed,qr_login,True
SE022022,U002736,D003519,S0001,2026-03-31 04:25:00,2026-03-31 04:35:00,completed,app_login,True
SE022023,U002737,D003521,S0003,2026-02-22 11:25:00,2026-02-22 11:33:00,completed,face_verification,True
SE022024,U002737,D003521,S0004,2025-10-26 09:25:00,2025-10-26 09:28:00,completed,app_login,True
SE022025,U002737,D003521,S0010,2026-01-23 23:28:00,2026-01-23 23:56:00,completed,app_login,True
SE022026,U002737,D003520,S0005,2025-12-29 04:40:00,2025-12-29 05:08:00,completed,qr_login,True
SE022027,U002737,D003521,S0006,2026-01-31 12:19:00,2026-01-31 13:01:00,completed,app_login,True
SE022028,U002737,D003521,S0001,2026-02-26 23:20:00,2026-02-26 23:40:00,completed,qr_login,True
SE022029,U002737,D003521,S0011,2025-10-25 07:51:00,2025-10-25 08:32:00,completed,qr_login,True
SE022030,U002737,D003520,S0005,2026-02-19 19:13:00,2026-02-19 19:41:00,completed,qr_login,True
SE022031,U002737,D003520,S0001,2025-12-26 12:31:00,2025-12-26 12:52:00,completed,face_verification,True
SE022032,U002737,D003520,S0006,2026-03-16 06:27:00,2026-03-16 06:31:00,completed,qr_login,True
SE022033,U002737,D003521,S0002,2025-10-27 09:08:00,2025-10-27 09:34:00,completed,qr_login,True
SE022034,U002737,D003520,S0002,2026-02-01 20:50:00,2026-02-01 21:07:00,completed,app_login,True
SE022035,U002738,D003522,S0006,2025-12-16 06:29:00,2025-12-16 06:53:00,completed,app_login,True
SE022036,U002738,D003522,S0009,2026-02-01 01:34:00,2026-02-01 01:42:00,completed,qr_login,True
SE022037,U002738,D003522,S0003,2025-12-10 01:28:00,2025-12-10 01:31:00,completed,qr_login,True
SE022038,U002738,D003522,S0009,2026-03-05 07:56:00,2026-03-05 07:58:00,completed,app_login,True
SE022039,U002738,D003522,S0007,2025-11-06 13:54:00,2025-11-06 14:16:00,completed,qr_login,True
SE022040,U002738,D003522,S0011,2026-02-08 09:12:00,2026-02-08 09:57:00,completed,qr_login,True
SE022041,U002738,D003522,S0001,2026-01-15 06:01:00,2026-01-15 06:37:00,completed,app_login,True
SE022042,U002738,D003522,S0006,2026-01-27 19:32:00,2026-01-27 19:41:00,completed,face_verification,True
SE022043,U002738,D003522,S0011,2026-03-16 10:00:00,2026-03-16 10:12:00,completed,qr_login,True
SE022044,U002738,D003522,S0008,2025-12-08 01:33:00,2025-12-08 02:06:00,completed,app_login,True
SE022045,U002738,D003522,S0001,2026-01-23 11:08:00,2026-01-23 11:13:00,completed,qr_login,True
SE022046,U002739,D003523,S0001,2025-12-19 16:49:00,2025-12-19 17:02:00,completed,app_login,True
SE022047,U002739,D003523,S0006,2026-01-31 08:42:00,2026-01-31 08:50:00,completed,app_login,True
SE022048,U002739,D003524,S0011,2026-01-10 07:16:00,2026-01-10 07:40:00,completed,qr_login,True
SE022049,U002739,D003524,S0008,2025-12-27 02:54:00,2025-12-27 03:05:00,completed,qr_login,True
SE022050,U002739,D003523,S0008,2026-01-29 00:58:00,2026-01-29 01:03:00,completed,app_login,True
SE022051,U002739,D003524,S0004,2026-03-24 21:36:00,2026-03-24 22:09:00,completed,app_login,True
SE022052,U002740,D003525,S0008,2026-03-24 16:55:00,2026-03-24 17:19:00,completed,app_login,True
SE022053,U002740,D003525,S0004,2025-11-01 06:16:00,2025-11-01 06:26:00,completed,app_login,True
SE022054,U002740,D003525,S0010,2025-10-18 14:08:00,2025-10-18 14:17:00,completed,qr_login,True
SE022055,U002740,D003525,S0012,2026-04-01 00:42:00,2026-04-01 00:46:00,completed,app_login,True
SE022056,U002740,D003525,S0005,2025-12-17 05:29:00,2025-12-17 05:52:00,completed,app_login,True
SE022057,U002740,D003525,S0008,2025-10-21 10:42:00,2025-10-21 11:14:00,completed,face_verification,True
SE022058,U002740,D003525,S0012,2026-01-07 22:18:00,2026-01-07 22:20:00,completed,qr_login,True
SE022059,U002740,D003525,S0008,2025-12-30 13:08:00,2025-12-30 13:52:00,completed,qr_login,True
SE022060,U002741,D003527,S0001,2026-03-12 16:45:00,2026-03-12 16:52:00,completed,app_login,True
SE022061,U002741,D003527,S0003,2026-02-07 06:19:00,2026-02-07 07:03:00,completed,app_login,True
SE022062,U002741,D003526,S0008,2026-01-31 14:07:00,2026-01-31 14:39:00,completed,qr_login,True
SE022063,U002741,D003526,S0005,2026-01-12 14:30:00,2026-01-12 14:55:00,completed,qr_login,True
SE022064,U002742,D003529,S0010,2026-01-25 02:02:00,2026-01-25 02:18:00,completed,qr_login,True
SE022065,U002742,D003528,S0002,2025-12-04 04:00:00,2025-12-04 04:30:00,completed,app_login,True
SE022066,U002742,D003528,S0007,2025-12-15 23:51:00,2025-12-15 23:59:00,completed,qr_login,True
SE022067,U002742,D003528,S0009,2026-01-02 19:15:00,2026-01-02 19:32:00,completed,app_login,True
SE022068,U002742,D003528,S0003,2026-01-19 20:25:00,2026-01-19 20:29:00,completed,app_login,True
SE022069,U002742,D003528,S0007,2026-04-10 19:04:00,2026-04-10 19:41:00,completed,app_login,True
SE022070,U002742,D003529,S0001,2025-10-29 02:38:00,2025-10-29 03:12:00,completed,qr_login,True
SE022071,U002743,D003531,S0001,2025-10-15 08:05:00,2025-10-15 08:23:00,completed,qr_login,True
SE022072,U002743,D003531,S0004,2025-12-02 02:36:00,2025-12-02 03:02:00,completed,face_verification,True
SE022073,U002743,D003531,S0012,2026-03-13 02:47:00,2026-03-13 03:03:00,completed,app_login,True
SE022074,U002743,D003531,S0009,2026-01-20 04:10:00,2026-01-20 04:15:00,completed,qr_login,True
SE022075,U002743,D003531,S0003,2026-03-16 01:05:00,2026-03-16 01:28:00,completed,app_login,True
SE022076,U002744,D003532,S0002,2026-03-14 01:00:00,2026-03-14 01:36:00,completed,face_verification,True
SE022077,U002744,D003532,S0008,2025-11-07 14:04:00,2025-11-07 14:34:00,completed,app_login,True
SE022078,U002744,D003532,S0003,2026-02-13 16:00:00,2026-02-13 16:37:00,completed,qr_login,True
SE022079,U002744,D003532,S0003,2026-03-15 20:58:00,2026-03-15 21:24:00,completed,app_login,True
SE022080,U002745,D003533,S0005,2025-11-02 13:33:00,2025-11-02 13:36:00,completed,app_login,True
SE022081,U002745,D003533,S0003,2026-04-05 21:21:00,2026-04-05 21:30:00,completed,qr_login,True
SE022082,U002745,D003533,S0005,2026-03-14 23:10:00,2026-03-14 23:47:00,completed,qr_login,True
SE022083,U002745,D003533,S0001,2026-01-23 22:31:00,2026-01-23 23:14:00,completed,face_verification,True
SE022084,U002745,D003533,S0011,2025-12-29 10:04:00,2025-12-29 10:13:00,completed,app_login,True
SE022085,U002745,D003533,S0009,2026-03-14 22:23:00,2026-03-14 22:28:00,completed,app_login,True
SE022086,U002745,D003533,S0011,2026-01-09 02:58:00,2026-01-09 03:28:00,completed,face_verification,True
SE022087,U002745,D003533,S0009,2025-10-20 21:51:00,2025-10-20 22:01:00,completed,app_login,True
SE022088,U002745,D003533,S0003,2025-12-30 22:18:00,2025-12-30 22:29:00,completed,face_verification,True
SE022089,U002745,D003533,S0011,2025-11-17 13:34:00,2025-11-17 14:00:00,completed,qr_login,True
SE022090,U002745,D003533,S0010,2025-11-01 17:13:00,2025-11-01 17:16:00,completed,app_login,True
SE022091,U002745,D003533,S0002,2025-10-29 10:19:00,2025-10-29 10:39:00,completed,qr_login,True
SE022092,U002746,D003535,S0010,2026-02-07 15:08:00,2026-02-07 15:25:00,completed,qr_login,True
SE022093,U002746,D003536,S0007,2026-02-11 01:45:00,2026-02-11 02:26:00,completed,qr_login,True
SE022094,U002746,D003535,S0002,2026-03-02 11:59:00,2026-03-02 12:35:00,completed,app_login,True
SE022095,U002746,D003535,S0005,2026-02-16 17:25:00,2026-02-16 17:59:00,completed,qr_login,True
SE022096,U002746,D003536,S0002,2025-11-21 15:07:00,2025-11-21 15:14:00,completed,qr_login,True
SE022097,U002746,D003534,S0003,2026-03-20 20:40:00,2026-03-20 20:53:00,completed,app_login,True
SE022098,U002746,D003536,S0010,2026-01-17 03:46:00,2026-01-17 04:20:00,completed,qr_login,True
SE022099,U002746,D003536,S0003,2026-01-10 17:03:00,2026-01-10 17:13:00,completed,app_login,True
SE022100,U002747,D003537,S0004,2025-11-06 19:15:00,2025-11-06 19:35:00,completed,qr_login,True
SE022101,U002747,D003537,S0006,2026-01-30 22:02:00,2026-01-30 22:09:00,completed,qr_login,True
SE022102,U002747,D003537,S0011,2025-10-28 13:31:00,2025-10-28 13:55:00,completed,qr_login,True
SE022103,U002747,D003537,S0010,2026-04-05 16:24:00,2026-04-05 17:05:00,completed,qr_login,True
SE022104,U002747,D003537,S0001,2025-11-21 09:17:00,2025-11-21 09:52:00,completed,qr_login,True
SE022105,U002747,D003537,S0010,2026-02-14 00:54:00,2026-02-14 01:31:00,completed,qr_login,True
SE022106,U002747,D003537,S0010,2025-12-20 12:21:00,2025-12-20 12:42:00,completed,app_login,True
SE022107,U002747,D003537,S0011,2025-11-15 15:41:00,2025-11-15 16:26:00,completed,qr_login,True
SE022108,U002747,D003537,S0010,2026-04-03 18:24:00,2026-04-03 18:56:00,completed,app_login,True
SE022109,U002748,D003538,S0011,2025-11-26 23:09:00,2025-11-26 23:44:00,completed,qr_login,True
SE022110,U002748,D003538,S0011,2025-11-22 15:43:00,2025-11-22 16:02:00,completed,qr_login,True
SE022111,U002748,D003538,S0009,2025-11-15 13:21:00,2025-11-15 13:55:00,completed,qr_login,True
SE022112,U002748,D003538,S0008,2026-01-13 06:22:00,2026-01-13 06:56:00,completed,qr_login,True
SE022113,U002749,D003539,S0001,2026-02-23 14:27:00,2026-02-23 14:31:00,completed,qr_login,True
SE022114,U002749,D003539,S0012,2026-01-01 01:10:00,2026-01-01 01:31:00,completed,app_login,True
SE022115,U002749,D003539,S0005,2026-03-16 18:01:00,2026-03-16 18:21:00,completed,qr_login,True
SE022116,U002749,D003539,S0003,2026-01-20 13:57:00,2026-01-20 14:22:00,completed,qr_login,True
SE022117,U002750,D003540,S0009,2026-03-05 04:38:00,2026-03-05 05:17:00,completed,app_login,True
SE022118,U002750,D003540,S0004,2025-12-09 08:45:00,2025-12-09 09:04:00,completed,qr_login,True
SE022119,U002750,D003540,S0011,2026-03-27 01:30:00,2026-03-27 02:02:00,completed,face_verification,True
SE022120,U002750,D003540,S0008,2025-12-09 21:58:00,2025-12-09 22:34:00,completed,app_login,True
SE022121,U002750,D003540,S0008,2026-01-19 16:39:00,2026-01-19 17:15:00,completed,qr_login,True
SE022122,U002750,D003540,S0004,2025-11-04 00:51:00,2025-11-04 01:26:00,completed,qr_login,True
SE022123,U002750,D003540,S0003,2026-03-27 15:53:00,2026-03-27 16:27:00,completed,app_login,True
SE022124,U002750,D003540,S0002,2025-10-22 13:14:00,2025-10-22 13:25:00,completed,qr_login,True
SE022125,U002751,D003541,S0010,2026-02-24 18:39:00,2026-02-24 19:00:00,completed,qr_login,True
SE022126,U002751,D003541,S0012,2025-11-29 04:23:00,2025-11-29 04:24:00,completed,face_verification,True
SE022127,U002751,D003541,S0009,2025-12-22 00:00:00,2025-12-22 00:34:00,completed,face_verification,True
SE022128,U002751,D003541,S0009,2026-02-26 09:25:00,2026-02-26 09:57:00,completed,qr_login,True
SE022129,U002751,D003541,S0002,2025-11-07 17:34:00,2025-11-07 17:44:00,completed,qr_login,True
SE022130,U002751,D003541,S0008,2026-01-22 07:30:00,2026-01-22 08:14:00,completed,app_login,True
SE022131,U002751,D003541,S0005,2026-03-23 06:19:00,2026-03-23 06:47:00,completed,qr_login,True
SE022132,U002751,D003541,S0011,2025-11-13 12:50:00,2025-11-13 13:31:00,completed,app_login,True
SE022133,U002751,D003541,S0003,2026-02-15 10:05:00,2026-02-15 10:21:00,completed,app_login,True
SE022134,U002751,D003541,S0001,2026-04-09 13:55:00,2026-04-09 14:40:00,completed,qr_login,True
SE022135,U002752,D003542,S0001,2025-10-25 16:25:00,2025-10-25 16:40:00,completed,qr_login,True
SE022136,U002752,D003542,S0010,2026-03-27 08:07:00,2026-03-27 08:12:00,completed,app_login,True
SE022137,U002752,D003543,S0003,2025-12-28 04:20:00,2025-12-28 04:41:00,completed,face_verification,True
SE022138,U002752,D003542,S0004,2025-12-06 00:46:00,2025-12-06 01:15:00,completed,app_login,True
SE022139,U002752,D003542,S0011,2026-02-15 17:52:00,2026-02-15 18:34:00,completed,app_login,True
SE022140,U002752,D003544,S0007,2026-01-29 04:10:00,2026-01-29 04:48:00,completed,app_login,True
SE022141,U002752,D003542,S0007,2026-03-15 20:18:00,2026-03-15 20:31:00,completed,qr_login,True
SE022142,U002752,D003543,S0007,2025-11-07 11:53:00,2025-11-07 12:24:00,completed,app_login,True
SE022143,U002752,D003544,S0004,2026-03-09 09:16:00,2026-03-09 09:50:00,completed,qr_login,True
SE022144,U002753,D003545,S0009,2025-11-12 22:01:00,2025-11-12 22:29:00,failed,app_login,False
SE022145,U002753,D003545,S0010,2026-03-16 03:32:00,2026-03-16 04:16:00,completed,qr_login,True
SE022146,U002753,D003545,S0005,2026-01-07 04:49:00,2026-01-07 05:14:00,completed,face_verification,True
SE022147,U002753,D003545,S0009,2026-01-04 08:06:00,2026-01-04 08:24:00,completed,app_login,True
SE022148,U002753,D003545,S0001,2026-03-19 16:01:00,2026-03-19 16:19:00,completed,app_login,True
SE022149,U002753,D003545,S0010,2026-01-15 03:19:00,2026-01-15 03:56:00,completed,qr_login,True
SE022150,U002753,D003545,S0003,2025-11-07 05:37:00,2025-11-07 05:50:00,completed,qr_login,True
SE022151,U002753,D003545,S0003,2025-12-26 03:17:00,2025-12-26 03:36:00,abandoned,qr_login,False
SE022152,U002754,D003546,S0010,2026-01-14 06:45:00,2026-01-14 07:14:00,completed,qr_login,True
SE022153,U002754,D003546,S0007,2026-04-03 23:44:00,2026-04-03 23:49:00,completed,app_login,True
SE022154,U002754,D003546,S0010,2026-04-07 13:01:00,2026-04-07 13:44:00,completed,app_login,True
SE022155,U002754,D003546,S0007,2025-10-12 14:14:00,2025-10-12 14:19:00,completed,app_login,True
SE022156,U002754,D003546,S0011,2025-11-04 15:58:00,2025-11-04 16:05:00,completed,qr_login,True
SE022157,U002754,D003546,S0001,2025-12-29 19:36:00,2025-12-29 19:53:00,completed,face_verification,True
SE022158,U002754,D003546,S0009,2025-10-20 01:44:00,2025-10-20 02:03:00,completed,app_login,True
SE022159,U002754,D003546,S0005,2026-03-31 05:26:00,2026-03-31 05:49:00,completed,qr_login,True
SE022160,U002754,D003546,S0011,2025-12-07 12:19:00,2025-12-07 12:37:00,completed,qr_login,True
SE022161,U002754,D003546,S0008,2025-11-25 05:24:00,2025-11-25 05:36:00,completed,app_login,True
SE022162,U002755,D003547,S0002,2025-10-12 21:26:00,2025-10-12 21:41:00,completed,qr_login,True
SE022163,U002755,D003547,S0004,2025-11-23 23:54:00,2025-11-24 00:25:00,completed,qr_login,True
SE022164,U002755,D003547,S0005,2026-01-24 14:41:00,2026-01-24 14:59:00,completed,app_login,True
SE022165,U002755,D003547,S0010,2026-02-04 21:19:00,2026-02-04 21:37:00,completed,qr_login,True
SE022166,U002755,D003547,S0007,2025-11-03 06:02:00,2025-11-03 06:38:00,completed,app_login,True
SE022167,U002755,D003547,S0011,2026-03-06 16:00:00,2026-03-06 16:08:00,completed,qr_login,True
SE022168,U002755,D003547,S0006,2026-03-18 14:12:00,2026-03-18 14:16:00,completed,qr_login,True
SE022169,U002755,D003547,S0005,2025-10-21 22:59:00,2025-10-21 23:21:00,completed,qr_login,True
SE022170,U002756,D003548,S0008,2026-01-17 10:41:00,2026-01-17 11:23:00,completed,qr_login,True
SE022171,U002756,D003548,S0006,2025-12-20 18:20:00,2025-12-20 18:28:00,completed,qr_login,True
SE022172,U002756,D003548,S0006,2026-03-09 13:39:00,2026-03-09 13:48:00,completed,app_login,True
SE022173,U002756,D003548,S0011,2025-11-10 19:16:00,2025-11-10 19:24:00,completed,app_login,True
SE022174,U002756,D003548,S0005,2026-03-31 13:03:00,2026-03-31 13:27:00,completed,qr_login,True
SE022175,U002756,D003548,S0001,2025-11-25 07:27:00,2025-11-25 07:45:00,completed,app_login,True
SE022176,U002757,D003549,S0012,2025-12-08 14:56:00,2025-12-08 15:40:00,completed,qr_login,True
SE022177,U002757,D003549,S0002,2025-12-18 01:39:00,2025-12-18 02:15:00,completed,qr_login,True
SE022178,U002757,D003549,S0007,2026-02-08 15:40:00,2026-02-08 16:13:00,completed,qr_login,True
SE022179,U002757,D003549,S0008,2026-04-01 13:25:00,2026-04-01 13:31:00,completed,qr_login,True
SE022180,U002757,D003549,S0008,2025-10-14 00:25:00,2025-10-14 00:27:00,completed,app_login,True
SE022181,U002757,D003549,S0006,2025-12-26 13:54:00,2025-12-26 14:31:00,completed,qr_login,True
SE022182,U002757,D003549,S0010,2026-02-28 06:26:00,2026-02-28 06:42:00,completed,app_login,True
SE022183,U002757,D003549,S0007,2026-03-18 00:37:00,2026-03-18 01:22:00,completed,qr_login,True
SE022184,U002757,D003549,S0007,2025-10-18 03:09:00,2025-10-18 03:41:00,completed,qr_login,True
SE022185,U002757,D003549,S0001,2026-01-02 20:08:00,2026-01-02 20:11:00,completed,app_login,True
SE022186,U002758,D003550,S0003,2025-11-25 23:20:00,2025-11-26 00:00:00,completed,qr_login,True
SE022187,U002758,D003550,S0002,2026-01-01 12:12:00,2026-01-01 12:27:00,completed,app_login,True
SE022188,U002758,D003550,S0003,2025-12-27 20:13:00,2025-12-27 20:58:00,completed,app_login,True
SE022189,U002758,D003550,S0002,2026-01-03 19:21:00,2026-01-03 19:27:00,completed,qr_login,True
SE022190,U002758,D003550,S0003,2026-03-02 10:26:00,2026-03-02 10:40:00,completed,app_login,True
SE022191,U002758,D003550,S0004,2026-01-21 00:57:00,2026-01-21 01:17:00,completed,qr_login,True
SE022192,U002758,D003550,S0001,2026-02-23 17:21:00,2026-02-23 17:24:00,completed,qr_login,True
SE022193,U002758,D003550,S0001,2025-11-03 10:20:00,2025-11-03 10:42:00,completed,app_login,True
SE022194,U002758,D003550,S0010,2026-01-23 12:43:00,2026-01-23 12:53:00,completed,face_verification,True
SE022195,U002758,D003550,S0008,2026-04-07 05:50:00,2026-04-07 06:17:00,completed,qr_login,True
SE022196,U002759,D003551,S0007,2026-01-24 01:06:00,2026-01-24 01:25:00,completed,qr_login,True
