session_id,scenario_name,user_id,device_id,service_id,authenticated_flag,login_stage_suspicious
SE020316,repeated_attempts_before_success,U002533,D003265,S0012,True,True
SE020317,social_engineering_or_malicious_approval,U002533,D003265,S0002,True,False
SE020318,normal_returning_login_and_normal_usage,U002533,D003265,S0004,True,False
SE020319,normal_returning_login_and_normal_usage,U002534,D003266,S0004,True,False
SE020320,normal_returning_login_and_normal_usage,U002534,D003266,S0005,True,False
SE020321,normal_returning_login_and_normal_usage,U002534,D003266,S0004,True,False
SE020322,normal_returning_login_and_normal_usage,U002534,D003266,S0008,True,False
SE020323,normal_returning_login_and_normal_usage,U002534,D003266,S0004,True,False
SE020324,normal_returning_login_and_normal_usage,U002534,D003266,S0005,True,False
SE020325,normal_returning_login_and_normal_usage,U002534,D003266,S0002,True,False
SE020326,legitimate_travel_or_device_change_login,U002534,D003266,S0005,True,False
SE020327,legitimate_travel_or_device_change_login,U002534,D003266,S0005,True,False
SE020328,social_engineering_or_malicious_approval,U002534,D003266,S0005,True,True
SE020329,normal_returning_login_and_normal_usage,U002535,D003267,S0003,True,False
SE020330,legitimate_travel_or_device_change_login,U002535,D003267,S0011,True,False
SE020331,social_engineering_or_malicious_approval,U002535,D003267,S0002,True,True
SE020332,normal_returning_login_and_normal_usage,U002535,D003267,S0010,True,False
SE020333,relinquished_account_access_and_operation,U002535,D003267,S0006,True,False
SE020334,normal_returning_login_and_normal_usage,U002535,D003267,S0008,True,False
SE020335,normal_returning_login_and_normal_usage,U002535,D003267,S0009,True,False
SE020336,normal_returning_login_and_normal_usage,U002536,D003268,S0009,True,False
SE020337,legitimate_travel_or_device_change_login,U002536,D003268,S0007,True,False
SE020338,legitimate_travel_or_device_change_login,U002536,D003268,S0010,True,False
SE020339,relinquished_account_access_and_operation,U002536,D003268,S0005,True,False
SE020340,suspicious_downstream_misuse_after_successful_access,U002536,D003268,S0012,True,False
SE020341,remote_control_or_device_compromise_access,U002536,D003268,S0006,True,True
SE020342,social_engineering_or_malicious_approval,U002536,D003268,S0007,True,True
SE020343,normal_returning_login_and_normal_usage,U002536,D003268,S0001,True,False
SE020344,normal_returning_login_and_normal_usage,U002536,D003268,S0010,True,False
SE020345,normal_returning_login_and_normal_usage,U002536,D003268,S0004,True,False
SE020346,normal_returning_login_and_normal_usage,U002536,D003268,S0004,True,False
SE020347,normal_returning_login_and_normal_usage,U002536,D003268,S0007,True,False
SE020348,normal_returning_login_and_normal_usage,U002537,D003269,S0002,True,False
SE020349,normal_returning_login_and_normal_usage,U002537,D003269,S0008,True,False
SE020350,normal_returning_login_and_normal_usage,U002537,D003269,S0009,True,False
SE020351,remote_control_or_device_compromise_access,U002537,D003269,S0007,True,True
SE020352,normal_returning_login_and_normal_usage,U002537,D003269,S0003,True,False
SE020353,relinquished_account_access_and_operation,U002537,D003269,S0005,True,True
SE020354,normal_returning_login_and_normal_usage,U002537,D003269,S0011,True,False
SE020355,legitimate_travel_or_device_change_login,U002537,D003269,S0007,True,False
SE020356,normal_returning_login_and_normal_usage,U002537,D003269,S0009,True,False
SE020357,normal_returning_login_and_normal_usage,U002537,D003269,S0006,True,False
SE020358,normal_returning_login_and_normal_usage,U002538,D003270,S0001,True,False
SE020359,normal_returning_login_and_normal_usage,U002538,D003270,S0008,True,False
SE020360,normal_returning_login_and_normal_usage,U002538,D003270,S0003,True,False
SE020361,normal_returning_login_and_normal_usage,U002538,D003270,S0011,True,False
SE020362,normal_returning_login_and_normal_usage,U002538,D003270,S0001,True,False
SE020363,normal_returning_login_and_normal_usage,U002538,D003270,S0011,True,False
SE020364,remote_control_or_device_compromise_access,U002538,D003270,S0009,True,True
SE020365,normal_returning_login_and_normal_usage,U002538,D003270,S0010,True,False
SE020366,normal_returning_login_and_normal_usage,U002539,D003271,S0005,True,False
SE020367,legitimate_travel_or_device_change_login,U002539,D003271,S0008,True,False
SE020368,legitimate_travel_or_device_change_login,U002539,D003271,S0009,True,False
SE020369,normal_returning_login_and_normal_usage,U002539,D003271,S0011,True,False
SE020370,normal_returning_login_and_normal_usage,U002539,D003271,S0010,True,False
SE020371,normal_returning_login_and_normal_usage,U002539,D003271,S0001,True,False
SE020372,normal_returning_login_and_normal_usage,U002539,D003271,S0001,True,False
SE020373,normal_returning_login_and_normal_usage,U002539,D003271,S0010,True,False
SE020374,legitimate_travel_or_device_change_login,U002539,D003271,S0004,True,False
SE020375,normal_returning_login_and_normal_usage,U002539,D003271,S0004,True,False
SE020376,normal_returning_login_and_normal_usage,U002539,D003271,S0010,True,False
SE020377,normal_returning_login_and_normal_usage,U002539,D003271,S0009,True,False
SE020378,legitimate_travel_or_device_change_login,U002540,D003272,S0008,True,False
SE020379,normal_returning_login_and_normal_usage,U002540,D003272,S0002,True,False
SE020380,normal_returning_login_and_normal_usage,U002540,D003272,S0008,True,False
SE020381,legitimate_travel_or_device_change_login,U002540,D003272,S0012,True,False
SE020382,normal_returning_login_and_normal_usage,U002540,D003272,S0005,True,False
SE020383,normal_returning_login_and_normal_usage,U002540,D003272,S0001,True,False
SE020384,normal_returning_login_and_normal_usage,U002540,D003272,S0004,True,False
SE020385,normal_returning_login_and_normal_usage,U002540,D003272,S0004,True,False
SE020386,normal_returning_login_and_normal_usage,U002540,D003272,S0006,True,False
SE020387,normal_returning_login_and_normal_usage,U002540,D003272,S0008,True,False
SE020388,normal_returning_login_and_normal_usage,U002540,D003272,S0002,True,False
SE020389,remote_control_or_device_compromise_access,U002541,D003273,S0009,True,True
SE020390,normal_returning_login_and_normal_usage,U002541,D003273,S0003,True,False
SE020391,normal_returning_login_and_normal_usage,U002541,D003273,S0002,True,False
SE020392,legitimate_first_time_or_infrequent_service_usage,U002541,D003273,S0009,True,False
SE020393,legitimate_first_time_or_infrequent_service_usage,U002541,D003273,S0010,True,False
SE020394,normal_returning_login_and_normal_usage,U002541,D003273,S0002,True,False
SE020395,social_engineering_or_malicious_approval,U002541,D003273,S0012,True,True
SE020396,normal_returning_login_and_normal_usage,U002541,D003273,S0010,True,False
SE020397,suspicious_downstream_misuse_after_successful_access,U002541,D003273,S0010,True,False
SE020398,normal_returning_login_and_normal_usage,U002541,D003273,S0012,True,False
SE020399,normal_returning_login_and_normal_usage,U002541,D003273,S0006,True,False
SE020400,normal_returning_login_and_normal_usage,U002541,D003273,S0009,True,False
SE020401,normal_returning_login_and_normal_usage,U002542,D003274,S0009,True,False
SE020402,normal_returning_login_and_normal_usage,U002542,D003274,S0010,True,False
SE020403,normal_returning_login_and_normal_usage,U002542,D003274,S0001,True,False
SE020404,normal_returning_login_and_normal_usage,U002542,D003274,S0002,True,False
SE020405,legitimate_travel_or_device_change_login,U002542,D003274,S0012,True,False
SE020406,legitimate_travel_or_device_change_login,U002542,D003274,S0007,True,False
SE020407,legitimate_first_time_or_infrequent_service_usage,U002543,D003275,S0004,True,False
SE020408,normal_returning_login_and_normal_usage,U002543,D003275,S0003,True,False
SE020409,normal_returning_login_and_normal_usage,U002543,D003275,S0003,True,False
SE020410,normal_returning_login_and_normal_usage,U002543,D003275,S0008,True,False
SE020411,social_engineering_or_malicious_approval,U002543,D003275,S0010,True,False
SE020412,relinquished_account_access_and_operation,U002543,D003275,S0010,True,True
SE020413,normal_returning_login_and_normal_usage,U002543,D003275,S0009,True,False
SE020414,normal_returning_login_and_normal_usage,U002543,D003275,S0001,True,False
SE020415,normal_returning_login_and_normal_usage,U002543,D003275,S0009,True,False
SE020416,normal_returning_login_and_normal_usage,U002544,D003276,S0008,True,False
SE020417,normal_returning_login_and_normal_usage,U002544,D003276,S0003,True,False
SE020418,normal_returning_login_and_normal_usage,U002544,D003276,S0010,True,False
SE020419,normal_returning_login_and_normal_usage,U002544,D003276,S0006,True,False
SE020420,legitimate_first_time_or_infrequent_service_usage,U002544,D003276,S0012,True,False
SE020421,normal_returning_login_and_normal_usage,U002544,D003276,S0008,True,False
SE020422,normal_returning_login_and_normal_usage,U002544,D003276,S0010,True,False
SE020423,normal_returning_login_and_normal_usage,U002544,D003276,S0008,True,False
SE020424,social_engineering_or_malicious_approval,U002544,D003276,S0001,True,False
SE020425,remote_control_or_device_compromise_access,U002545,D003277,S0001,True,True
SE020426,suspicious_downstream_misuse_after_successful_access,U002545,D003277,S0011,True,False
SE020427,normal_returning_login_and_normal_usage,U002545,D003277,S0006,True,False
SE020428,normal_returning_login_and_normal_usage,U002545,D003277,S0007,True,False
SE020429,normal_returning_login_and_normal_usage,U002545,D003277,S0010,True,False
SE020430,relinquished_account_access_and_operation,U002545,D003277,S0007,True,False
SE020431,normal_returning_login_and_normal_usage,U002545,D003277,S0010,True,False
SE020432,normal_returning_login_and_normal_usage,U002545,D003277,S0008,True,False
SE020433,social_engineering_or_malicious_approval,U002545,D003277,S0008,True,True
SE020434,normal_returning_login_and_normal_usage,U002546,D003278,S0006,True,False
SE020435,legitimate_travel_or_device_change_login,U002546,D003278,S0012,True,False
SE020436,normal_returning_login_and_normal_usage,U002546,D003278,S0004,True,False
SE020437,normal_returning_login_and_normal_usage,U002546,D003278,S0003,True,False
SE020438,normal_returning_login_and_normal_usage,U002547,D003279,S0001,True,False
SE020439,normal_returning_login_and_normal_usage,U002547,D003280,S0012,True,False
SE020440,normal_returning_login_and_normal_usage,U002547,D003279,S0004,True,False
SE020441,normal_returning_login_and_normal_usage,U002547,D003279,S0010,True,False
SE020442,normal_returning_login_and_normal_usage,U002547,D003280,S0008,True,False
SE020443,normal_returning_login_and_normal_usage,U002547,D003279,S0011,True,False
SE020444,legitimate_travel_or_device_change_login,U002548,D003281,S0011,True,False
SE020445,repeated_attempts_before_success,U002548,D003281,S0002,True,True
SE020446,legitimate_travel_or_device_change_login,U002548,D003281,S0001,True,False
SE020447,normal_returning_login_and_normal_usage,U002548,D003281,S0007,True,False
SE020448,legitimate_first_time_or_infrequent_service_usage,U002548,D003281,S0011,True,False
SE020449,normal_returning_login_and_normal_usage,U002548,D003281,S0009,True,False
SE020450,normal_returning_login_and_normal_usage,U002548,D003281,S0004,True,False
SE020451,suspicious_downstream_misuse_after_successful_access,U002548,D003281,S0001,True,False
SE020452,normal_returning_login_and_normal_usage,U002549,D003282,S0008,True,False
SE020453,normal_returning_login_and_normal_usage,U002549,D003282,S0005,True,False
SE020454,relinquished_account_access_and_operation,U002549,D003282,S0008,True,False
SE020455,normal_returning_login_and_normal_usage,U002549,D003282,S0012,True,False
SE020456,remote_control_or_device_compromise_access,U002549,D003282,S0007,True,True
SE020457,normal_returning_login_and_normal_usage,U002549,D003282,S0009,True,False
SE020458,normal_returning_login_and_normal_usage,U002549,D003282,S0001,True,False
SE020459,normal_returning_login_and_normal_usage,U002549,D003282,S0011,True,False
SE020460,normal_returning_login_and_normal_usage,U002550,D003283,S0005,True,False
SE020461,normal_returning_login_and_normal_usage,U002550,D003283,S0008,True,False
SE020462,remote_control_or_device_compromise_access,U002550,D003283,S0010,True,True
SE020463,social_engineering_or_malicious_approval,U002550,D003283,S0009,True,True
SE020464,remote_control_or_device_compromise_access,U002550,D003283,S0005,True,True
SE020465,normal_returning_login_and_normal_usage,U002550,D003283,S0006,True,False
SE020466,normal_returning_login_and_normal_usage,U002551,D003284,S0006,True,False
SE020467,suspicious_downstream_misuse_after_successful_access,U002551,D003284,S0010,True,False
SE020468,normal_returning_login_and_normal_usage,U002551,D003284,S0007,True,False
SE020469,normal_returning_login_and_normal_usage,U002551,D003284,S0007,True,False
SE020470,relinquished_account_access_and_operation,U002551,D003284,S0005,True,True
SE020471,normal_returning_login_and_normal_usage,U002551,D003284,S0002,True,False
SE020472,normal_returning_login_and_normal_usage,U002551,D003284,S0005,True,False
SE020473,normal_returning_login_and_normal_usage,U002551,D003284,S0007,True,False
SE020474,normal_returning_login_and_normal_usage,U002551,D003284,S0007,True,False
SE020475,normal_returning_login_and_normal_usage,U002551,D003284,S0003,True,False
